participant_num,participant_id,response_value,question,stim_type,condition,nonphon_err_details,phon_err_details,err_reported,err_reported_num,err_type_response,no_err_response,comments,coder
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question needs to be CORRECTED.,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,y,,otherp,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,"Halloween
 The word ""occurs"" was prounounced ""oc-cures""",what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Mario,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Mouse,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Scooby Doo,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Subway,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Forrest Gump,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Alice in Wonderland,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question needs to be CORRECTED.,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,y,,otherirr,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,"Vampires
 GARLIC, not ONIONS",what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Isaac Newton,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Cinnamon roll,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Independence Day aka The Fourth of July,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question needs to be CORRECTED.,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,y,,otherp,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,"Coconut
 It sounded like ""fooots"" instead of ""FRUIT""",which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question needs to be CORRECTED.,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,y,,otherirr,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,"Fall
 Enunciate SEASON better",which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Michael Jackson,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Cow,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The North Pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The Lorax,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,,,,,,
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,The question does NOT need any corrections.,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
14,618e6facae933e988b33cca3c94042c9ce1a81669fa6570fddeea729cd7891f9,Egypt,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,4,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,California,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,Tuesday,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,yellow,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question needs to be CORRECTED.,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,y,,acheckp,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,"Spring, Winter not Dinter",in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question needs to be CORRECTED.,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,y,,acheckp,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,"caterpillar - butterfly, not butterfy",what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question needs to be CORRECTED.,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,y,,acheckp,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,"Jupiter, planet not plant",what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,nans,,acheckf,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,three,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question needs to be CORRECTED.,for_what_pink_ice_cream_flavor_will_companies_make_their_best_to_use_real_fruit_targ_01_C.wav,target,non_phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,y,,np?,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,What real fruit should companies use to make their best pink ice cream flavor? Strawberry,for_what_pink_ice_cream_flavor_will_companies_make_their_best_to_use_real_fruit_targ_01_C.wav,target,non_phon_err,make vs. other verb,/ɪ/ --> /i/; will/wheel,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,I’m good — skip to the next question,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_class_in_combat_targ_02_D.wav,target,both_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,s,,,,second attempt is their first instance and they chose the skip option,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,NA,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_class_in_combat_targ_02_D.wav,target,both_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,nun,,,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,na,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,what_did_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,nans,,,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,"A giant leap for man, a giant step for mankind",what_did_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question needs to be CORRECTED.,what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,y,,otherirr,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,"ice, weather not cweather",what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_clot_have_targ_06_D.wav,target,both_err,adj/noun order,/θ/ --> /t/; cloth/clot,nun,,,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,sentence was too difficult to figure out,how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_clot_have_targ_06_D.wav,target,both_err,adj/noun order,/θ/ --> /t/; cloth/clot,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,nans,,,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,Musical Chairs,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,because_it_is_important_to_honor_the_iris_saint_what_holiday_occurs_on_march_17th_targ_08_B.wav,target,phon_err,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,nans,,,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,St. Patrick's Day,because_it_is_important_to_honor_the_iris_saint_what_holiday_occurs_on_march_17th_targ_08_B.wav,target,phon_err,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question needs to be CORRECTED.,if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_making_laundry_next_targ_09_C.wav,target,non_phon_err,make vs. other verb,/k/ --> /g/; come/gum,y,,np,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,"Tuesday, when are they doing laundry next",if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_making_laundry_next_targ_09_C.wav,target,non_phon_err,make vs. other verb,/k/ --> /g/; come/gum,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,nans,,,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,George Washington,who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question needs to be CORRECTED.,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,y,,otherirr,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,When cars pull up? Doesn't make sense. Cars can pull up to any color.,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,The question does NOT need any corrections.,if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,nans,,,,,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,Pacific,if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,I’m good — skip to the next question,what_supplies_you_need_to_knit_a_scarf_targ_13_C.wav,target,non_phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,s,,,,second attempt is their first instance and they chose the skip option,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,NA,what_supplies_you_need_to_knit_a_scarf_targ_13_C.wav,target,non_phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,,,,,,
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,I’m good — skip to the next question,what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,s,,,,second attempt is their first instance and they chose the skip option,FB_1109
15,62f2fde8be74d7c0c7eb67cac4e8aeeaae94df99bf7021b600e8012bb5fd79f0,NA,what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,,,,,,
